stock_id,name,eps_Y,eps_Y_quarters,eps_ttm,roe_last_year,roe_ttm,rev,rev_mom,rev_qoq,rev_yoy,gross_margin,gross_margin_qoq,gross_margin_yoy_diff,operating_margin,operating_margin_qoq,operating_margin_yoy_diff,net_margin,net_margin_qoq,net_margin_yoy_diff,per_ttm,per_latest,per_60d_high,per_60d_low,pbr_latest,pbr_60d_high,pbr_60d_low,period_start,period_end,eps_Y_is_prev,eps_ttm_is_prev,gross_margin_is_prev,operating_margin_is_prev,net_margin_is_prev,per_latest_is_prev,pbr_latest_is_prev,static_updated_at,static_status,static_reason,eps_status,eps_reason,roe_status,roe_reason,revenue_status,revenue_reason,profit_status,profit_reason,valuation_status,valuation_reason,finmind_token_status,finmind_token_source,finmind_token_masked,finmind_user_count,finmind_api_request_limit,finmind_remain,finmind_usage_checked_at
8027,鈦昇,-0.46,2,0.32,-3.8,1.1,0.19,-23.27,20.49,62.56,29.73,-0.02,-6.37,-3.06,14.88,8.79,-4.09,2.11,28.13,,606.67,640.0,0.0,6.75,11.24,5.52,,,False,False,False,False,False,False,False,2026-09-02 15:26:11,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,886,6000,5114,2026-09-02 15:26:14
8028,昇陽半導體,3.32,2,5.78,25.78,34.79,0.51,6.59,10.62,36.53,37.89,0.31,5.88,25.94,0.44,6.28,21.61,-0.36,12.08,,44.0,78.87,43.19,7.35,11.78,7.22,,,False,False,False,False,False,False,False,2026-09-02 15:26:14,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,886,6000,5114,2026-09-02 15:26:17
8046,南電,5.53,2,8.51,4.25,11.88,5.44,16.13,22.22,50.24,24.75,8.9,16.73,21.36,9.26,17.54,16.66,4.95,18.62,,141.01,333.89,126.91,15.74,19.58,10.87,,,False,False,False,False,False,False,False,2026-09-02 15:26:17,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,886,6000,5114,2026-09-02 15:26:20
8070,長華*,1.29,2,1.68,8.02,10.52,2.23,5.93,8.93,33.63,19.13,0.61,1.56,11.9,-0.23,0.8,13.63,2.59,11.05,,29.94,61.6,27.96,1.34,2.6,1.25,,,False,False,False,False,False,False,False,2026-09-02 15:26:21,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,886,6000,5114,2026-09-02 15:26:24
8155,博智,6.66,2,12.45,13.92,22.08,0.56,3.41,3.5,52.01,23.81,-0.24,16.68,14.72,0.65,15.47,12.96,0.26,13.84,,31.81,66.35,26.81,5.99,8.18,3.99,,,False,False,False,False,False,False,False,2026-09-02 15:26:24,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,886,6000,5114,2026-09-02 15:26:27
8210,勤誠,21.83,2,38.45,40.54,49.41,2.46,-23.95,19.17,41.51,32.65,-0.18,2.73,24.63,-0.4,1.77,17.95,-1.26,2.43,,25.37,46.65,24.74,9.73,15.45,9.45,,,False,False,False,False,False,False,False,2026-09-02 15:26:27,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,886,6000,5114,2026-09-02 15:26:30
8299,群聯,187.37,2,220.2,16.02,64.09,27.16,9.29,34.41,377.55,65.35,3.53,36.15,38.84,2.61,25.73,38.62,1.58,34.46,,9.46,56.93,9.0,4.47,8.67,4.26,,,False,False,False,False,False,False,False,2026-09-02 15:26:30,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,886,6000,5114,2026-09-02 15:26:33
8358,金居,4.22,2,6.72,15.13,21.38,1.01,4.82,11.98,54.87,27.39,-1.32,8.53,24.42,-1.21,8.57,19.43,-1.09,11.09,,74.96,134.36,51.56,13.65,21.69,8.4,2026-09-02,2026-09-10,False,False,False,False,False,False,False,2026-09-02 15:26:34,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,886,6000,5114,2026-09-02 15:26:37
8996,高力,8.7,2,14.98,21.8,33.32,0.92,27.31,-2.75,57.63,26.0,-3.02,-3.35,12.94,-7.77,-5.84,8.71,-8.98,0.52,,85.19,138.58,55.49,22.97,31.84,15.58,,,False,False,False,False,False,False,False,2026-09-02 15:26:37,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,886,6000,5114,2026-09-02 15:26:40
009816,凱基台灣TOP50,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,2026-09-03 12:07:54,partial_ok,"no_data:eps,roe,revenue,profit,valuation",no_data,empty,no_data,empty,no_data,empty,no_data,empty,no_data,empty,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-03 12:07:58
009820,元大納斯達克精選,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,2026-09-03 12:07:58,partial_ok,"no_data:eps,roe,revenue,profit,valuation",no_data,empty,no_data,empty,no_data,empty,no_data,empty,no_data,empty,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-03 12:08:02
009823,群益S&P500,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,2026-09-03 12:08:02,partial_ok,"no_data:eps,roe,revenue,profit,valuation",no_data,empty,no_data,empty,no_data,empty,no_data,empty,no_data,empty,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-03 12:08:06
009824,群益美國科技巨頭,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,2026-09-03 12:08:06,partial_ok,"no_data:eps,roe,revenue,profit,valuation",no_data,empty,no_data,empty,no_data,empty,no_data,empty,no_data,empty,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-03 12:08:10
00631L,元大台灣50正2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,2026-09-03 12:08:10,partial_ok,"no_data:eps,roe,revenue,profit,valuation",no_data,empty,no_data,empty,no_data,empty,no_data,empty,no_data,empty,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-03 12:08:13
00679B,元大美債20年,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,2026-09-03 12:08:14,partial_ok,"no_data:eps,roe,revenue,profit,valuation",no_data,empty,no_data,empty,no_data,empty,no_data,empty,no_data,empty,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-03 12:08:17
00685L,群益臺灣加權正2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,2026-09-03 12:08:17,partial_ok,"no_data:eps,roe,revenue,profit,valuation",no_data,empty,no_data,empty,no_data,empty,no_data,empty,no_data,empty,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-03 12:08:21
00687B,國泰20年美債,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,2026-09-03 12:08:22,partial_ok,"no_data:eps,roe,revenue,profit,valuation",no_data,empty,no_data,empty,no_data,empty,no_data,empty,no_data,empty,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-03 12:08:25
00937B,群益ESG投等債20+,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,2026-09-03 12:08:25,partial_ok,"no_data:eps,roe,revenue,profit,valuation",no_data,empty,no_data,empty,no_data,empty,no_data,empty,no_data,empty,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-03 12:08:29
00953B,群益優選非投等債,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,2026-09-03 12:08:29,partial_ok,"no_data:eps,roe,revenue,profit,valuation",no_data,empty,no_data,empty,no_data,empty,no_data,empty,no_data,empty,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-03 12:08:34
00981A,主動統一台股增長,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,2026-09-03 12:08:34,partial_ok,"no_data:eps,roe,revenue,profit,valuation",no_data,empty,no_data,empty,no_data,empty,no_data,empty,no_data,empty,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-03 12:08:38
3376,新日興,0.47,2,1.46,1.81,1.72,0.81,-12.0,-10.57,-10.26,9.79,-4.49,-4.4,-3.1,-2.66,-6.24,2.36,1.1,5.42,,143.45,348.53,122.7,2.46,2.67,1.8,,,False,False,False,False,False,False,False,2026-09-02 15:21:07,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,886,6000,5114,2026-09-02 15:21:10
1102,亞泥,2.13,2,3.84,5.65,7.3,5.4,-8.29,-5.2,-7.51,14.03,1.03,-4.04,9.6,1.61,-4.31,29.38,17.3,12.75,,9.54,12.74,9.24,0.66,0.73,0.63,,,False,False,False,False,False,False,False,2026-08-31 13:47:07,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:47:11
1210,大成,1.47,2,4.06,16.41,16.87,9.64,7.68,5.95,21.5,13.35,-0.72,0.34,3.39,-1.0,-0.61,2.22,-1.38,-0.52,,12.63,13.93,12.01,1.68,1.96,1.64,,,False,False,False,False,False,False,False,2026-08-31 13:47:11,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:47:15
1229,聯華,1.2,2,2.48,10.18,8.68,2.1,104.93,248.23,114.98,19.31,-4.01,-18.07,5.87,-3.78,-24.09,47.8,6.17,-2.26,,16.79,17.03,14.73,1.19,1.41,1.16,,,False,False,False,False,False,False,False,2026-08-31 13:47:20,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:47:24
1476,儒鴻,12.35,2,24.14,18.84,24.15,3.75,-0.27,14.96,23.26,30.01,-2.16,4.36,19.18,-3.63,3.73,15.4,-3.67,9.21,,12.8,17.63,12.8,2.92,3.64,2.92,,,False,False,False,False,False,False,False,2026-08-31 13:47:46,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:47:50
1477,聚陽,7.65,2,14.65,25.58,26.93,3.0,5.2,15.1,7.86,24.37,-1.77,2.34,13.3,-2.18,1.05,10.23,-1.88,1.93,,13.28,16.71,13.14,3.48,4.39,3.44,,,False,False,False,False,False,False,False,2026-08-31 13:47:50,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:47:54
1717,長興,1.09,2,1.9,6.12,8.23,4.09,6.82,-3.32,23.86,24.81,2.65,3.97,8.59,3.37,3.49,7.3,3.1,3.76,,43.42,58.65,34.84,3.11,3.5,2.23,,,False,False,False,False,False,False,False,2026-08-31 13:48:34,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:48:39
1722,台肥,0.43,2,0.84,1.7,1.54,0.99,20.94,-19.31,9.75,21.91,14.92,4.79,12.41,13.71,5.51,7.8,2.88,-6.44,,53.04,55.42,43.37,0.82,0.92,0.8,,,False,False,False,False,False,False,False,2026-08-31 13:48:39,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:48:45
1773,勝一,4.38,2,8.01,19.45,22.44,1.34,6.89,12.73,33.55,36.67,-0.88,3.27,23.54,0.19,3.74,19.65,-0.25,2.88,,20.45,26.9,18.27,4.3,4.93,3.84,,,False,False,False,False,False,False,False,2026-08-31 13:48:50,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:48:55
1795,美時,4.65,2,14.5,21.0,16.86,2.49,-26.69,-19.25,3.94,53.68,2.95,-5.16,26.49,3.83,-5.19,7.29,0.73,-8.05,,13.14,14.29,11.69,2.04,2.61,1.89,,,False,False,False,False,False,False,False,2026-08-31 13:48:55,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:48:59
1907,永豐餘,0.47,2,1.7,3.07,4.04,6.45,-2.3,-5.02,7.28,14.58,1.08,0.73,0.67,1.1,0.89,2.87,1.44,2.78,,17.56,22.04,17.03,0.54,0.65,0.51,,,False,False,False,False,False,False,False,2026-08-31 13:49:04,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:49:08
2006,東和鋼鐵,4.07,2,7.53,14.21,16.84,5.2,-5.06,-3.59,13.89,18.02,3.28,2.28,13.66,3.44,2.23,10.91,1.95,3.8,,10.73,11.75,9.77,1.73,1.89,1.42,,,False,False,False,False,False,False,False,2026-08-31 13:49:13,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:49:17
2027,大成鋼,3.1,2,4.9,11.5,19.98,12.62,5.97,1.72,46.12,30.49,3.17,6.15,21.11,3.04,7.29,15.05,3.78,9.93,,9.63,14.07,9.39,1.44,1.5,1.14,,,False,False,False,False,False,False,False,2026-08-31 13:49:17,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:49:22
2049,上銀,4.04,2,6.6,3.8,5.88,2.68,5.0,8.39,33.94,34.17,2.23,4.43,13.77,3.89,5.36,10.87,2.26,9.13,,53.03,89.22,52.05,3.16,3.86,2.67,,,False,False,False,False,False,False,False,2026-08-31 13:49:22,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:49:26
2105,正新,1.05,2,1.82,5.47,7.15,8.6,0.28,-0.52,12.4,24.83,-0.01,2.99,9.98,0.05,2.38,6.15,-1.77,2.21,,16.98,21.7,16.7,1.15,1.34,1.12,,,False,False,False,False,False,False,False,2026-08-31 13:49:30,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:49:35
2206,三陽工業,3.14,2,5.87,19.11,19.4,5.41,6.68,3.03,-5.94,20.72,-0.48,-1.06,8.03,-1.39,-2.58,8.86,1.49,1.29,,10.57,11.43,9.54,1.85,1.89,1.64,,,False,False,False,False,False,False,False,2026-08-31 13:49:35,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:49:39
2258,鴻華先進-創,-1.15,2,-2.62,-24.59,-33.56,0.6,31.41,22.02,113.29,10.29,-3.37,-9.13,-75.01,31.75,-13.03,-74.97,34.82,-20.07,,0.0,0.0,0.0,4.78,4.94,3.66,,,False,False,False,False,False,False,False,2026-08-31 13:49:48,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:49:52
2312,金寶,0.7,2,1.2,9.28,11.71,16.02,7.86,32.17,49.23,6.89,0.02,0.38,3.13,0.66,0.24,198.0,89.0,105.0,,27.18,41.73,25.1,2.01,2.91,1.73,,,False,False,False,False,False,False,False,2026-08-31 13:50:06,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:50:10
2352,佳世達,0.58,2,0.78,4.34,5.39,18.19,-2.56,8.21,4.13,17.27,0.6,1.13,1.24,-0.1,-0.18,1.98,1.25,1.29,,36.82,57.1,33.19,1.13,1.91,1.11,,,False,False,False,False,False,False,False,2026-08-31 13:50:49,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:50:53
2354,鴻準,1.1,2,2.36,2.86,3.04,21.42,42.3,228.21,37.46,4.03,-0.81,1.06,1.13,-0.35,0.18,2.89,0.3,1.59,,27.42,30.85,21.94,0.8,0.86,0.67,,,False,False,False,False,False,False,False,2026-08-31 13:50:58,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:51:02
2371,大同,0.91,2,-4.65,-19.64,-18.46,3.68,-30.51,-11.14,-14.15,17.37,0.93,-0.09,5.25,1.48,-0.89,16.34,17.02,13.47,,0.0,0.0,0.0,1.19,1.42,1.04,,,False,False,False,False,False,False,False,2026-08-31 13:51:20,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:51:24
2385,群光,5.06,2,8.97,16.92,19.01,7.06,-10.54,-2.97,-12.24,13.62,-2.53,-4.11,2.46,-5.09,-5.37,11.8,4.55,2.15,,11.95,16.53,11.39,1.74,2.58,1.66,,,False,False,False,False,False,False,False,2026-08-31 13:51:46,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:51:50
2441,超豐,2.97,2,5.41,10.52,12.44,2.0,6.59,20.03,41.65,24.25,0.62,2.38,20.5,0.94,2.03,16.93,0.03,5.95,,21.39,31.05,17.99,2.39,3.27,1.89,,,False,False,False,False,False,False,False,2026-08-31 13:52:17,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:52:21
2458,義隆,5.53,2,10.91,22.97,28.67,0.88,-17.09,-23.04,-13.21,47.42,-0.21,-0.63,21.75,-2.4,-2.8,26.39,5.43,16.16,,12.59,20.81,12.59,3.46,5.6,3.46,,,False,False,False,False,False,False,False,2026-08-31 13:52:38,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:52:43
2464,盟立,0.66,2,0.41,-3.33,1.59,0.86,6.2,31.9,62.1,22.17,3.5,1.39,6.19,3.95,6.02,3.98,1.33,11.36,,473.68,555.26,0.0,6.84,8.17,3.53,,,False,False,False,False,False,False,False,2026-08-31 13:52:43,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:52:47
2474,可成,5.14,2,13.64,4.77,6.04,1.06,31.28,10.21,-34.29,28.86,0.06,-1.6,1.78,-4.67,-16.01,52.61,11.92,72.45,,13.87,24.62,13.51,0.81,1.01,0.7,,,False,False,False,False,False,False,False,2026-08-31 13:52:52,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:52:56
2492,華新科,4.93,2,8.9,5.97,9.55,4.44,12.2,19.94,41.95,20.29,1.99,3.3,10.27,2.73,4.46,15.9,5.55,18.51,,33.15,118.2,27.32,2.15,5.59,1.21,,,False,False,False,False,False,False,False,2026-08-31 13:53:06,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:53:10
2539,櫻花建,2.36,2,4.21,25.62,28.11,0.53,-50.0,-74.44,-15.44,44.63,-0.73,3.71,40.65,0.16,10.14,32.99,0.09,8.36,,8.59,15.32,8.16,2.16,2.95,2.05,,,False,False,False,False,False,False,False,2026-08-31 13:53:10,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:53:14
2540,愛山林,0.02,2,-0.01,4.49,-0.06,1.09,15.21,104.83,7.03,20.18,3.52,-7.35,4.0,3.03,-13.8,1.3,1.96,-11.92,,0.0,101.67,0.0,4.38,4.38,2.53,,,False,False,False,False,False,False,False,2026-08-31 13:53:14,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:53:19
2542,興富發,2.45,2,4.32,10.47,24.95,4.81,-6.82,-32.91,196.59,31.85,1.74,11.48,25.33,1.16,18.11,22.24,2.35,14.26,,10.8,19.83,10.37,1.99,2.09,1.5,,,False,False,False,False,False,False,False,2026-08-31 13:53:19,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:53:23
2597,潤弘,5.08,2,11.66,40.9,55.0,2.79,-10.17,2.26,3.13,16.8,-0.9,0.17,12.88,-0.61,0.03,10.58,-0.54,-0.34,,14.67,17.96,13.73,7.14,7.18,5.19,,,False,False,False,False,False,False,False,2026-08-31 13:53:23,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:53:27
2606,裕民,3.51,2,6.78,9.18,15.79,1.76,2.88,4.32,26.34,35.36,3.4,12.55,31.07,5.69,13.26,39.41,14.03,21.46,,11.22,14.9,9.66,1.6,1.63,1.24,,,False,False,False,False,False,False,False,2026-08-31 13:53:32,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:53:36
2633,台灣高鐵,0.67,2,1.22,9.09,9.8,4.57,3.66,-4.69,4.27,41.39,-5.46,-0.56,37.11,-6.12,-0.98,11.9,-3.2,-0.27,,21.31,22.82,20.5,2.09,2.12,1.86,,,False,False,False,False,False,False,False,2026-08-31 13:53:53,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:53:57
2634,漢翔,1.3,2,2.07,4.06,11.09,3.2,12.41,10.26,19.99,18.99,11.19,11.27,15.22,11.63,11.41,10.5,7.06,13.26,,32.32,89.38,29.81,3.43,3.76,2.34,,,False,False,False,False,False,False,False,2026-08-31 13:53:57,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:54:02
2637,慧洋-KY,4.09,2,8.98,7.83,14.5,2.1,11.71,27.46,56.22,39.17,10.49,21.12,38.04,10.44,21.18,34.86,7.31,22.66,,10.47,14.57,9.96,1.42,1.54,1.05,,,False,False,False,False,False,False,False,2026-08-31 13:54:02,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:54:06
2645,長榮航太,4.59,2,7.84,15.26,22.79,1.72,-5.59,0.81,18.48,21.32,-6.22,-0.83,17.05,-6.78,-1.63,14.43,-5.94,8.67,,22.07,38.4,21.75,4.83,7.44,4.23,,,False,False,False,False,False,False,False,2026-08-31 13:54:06,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:54:10
2646,星宇航空,-0.12,2,-0.34,0.89,-3.09,5.73,8.36,22.4,42.79,3.81,-16.36,-10.96,-5.68,-15.55,-8.81,-8.49,-15.1,-8.57,,0.0,244.44,0.0,2.05,2.08,1.89,,,False,False,False,False,False,False,False,2026-08-31 13:54:11,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:54:15
2838,聯邦銀,0,0,1.29,7.49,8.45,1.36,-27.13,-43.22,-22.04,,,,,,,,,,,12.98,17.52,12.98,1.05,1.33,1.05,,,False,False,False,False,False,False,False,2026-09-01 12:33:11,partial_ok,no_data:profit,ok,,ok,,ok,,no_data,empty,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-01 12:33:14
2845,遠東銀,0,0,0.93,6.36,7.39,1.28,-2.1,6.17,5.43,,,,,,,,,,,13.51,15.51,13.37,0.93,0.93,0.81,,,False,False,False,False,False,False,False,2026-09-01 12:33:14,partial_ok,no_data:profit,ok,,ok,,ok,,no_data,empty,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-01 12:33:17
2850,新產,0,0,12.28,18.57,22.82,2.43,-2.69,-13.11,16.84,,,,27.3,8.08,8.12,22.33,5.45,6.85,,10.44,12.03,9.42,2.3,2.44,1.89,,,False,False,False,True,True,False,False,2026-09-01 12:33:17,incomplete,profit:incomplete(partial),ok,,ok,,ok,,incomplete,partial,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-01 12:33:20
2855,統一證,0,0,3.0,12.89,37.64,1.69,-47.58,-61.99,19.6,,,,48.68,10.43,37.24,76.87,34.99,51.2,,5.19,14.57,4.92,1.67,2.27,1.43,,,False,False,False,False,False,False,False,2026-09-01 12:33:20,incomplete,profit:incomplete(partial),ok,,ok,,ok,,incomplete,partial,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-01 12:33:23
2867,三商壽,0,0,0.2,1.61,6.12,-2.0,-130.06,-110.37,-117.68,,,,0.03,-2.97,1.07,0.62,-3.46,2.17,,8.22,70.71,8.22,0.48,1.16,0.48,,,False,False,False,True,True,False,False,2026-09-01 12:33:23,incomplete,profit:incomplete(partial),ok,,ok,,ok,,incomplete,partial,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-01 12:33:26
2889,國票金,0,0,0.63,5.54,10.8,1.11,-33.06,-26.02,16.12,,,,,,,,,,,12.83,23.49,12.83,1.19,1.24,1.14,,,False,False,False,False,False,False,False,2026-09-01 12:33:51,partial_ok,no_data:profit,ok,,ok,,ok,,no_data,empty,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-01 12:33:54
2915,潤泰全,8.95,2,14.23,10.18,12.23,0.14,-41.22,-11.16,-18.52,49.29,4.59,12.59,13.32,15.28,8.56,149.5,130.33,,,4.03,6.39,3.89,0.36,0.51,0.35,,,False,False,False,False,True,False,False,2026-08-31 13:55:45,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:55:49
2923,鼎固-KY,-0.11,2,-3.14,-12.69,-10.41,0.64,-28.05,10.06,75.3,48.68,-10.48,21.42,-22.34,-75.22,102.95,5.91,4.5,86.53,,0.0,0.0,0.0,0.91,1.56,0.78,,,False,False,False,False,False,False,False,2026-08-31 13:55:49,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:55:54
3005,神基,4.26,2,8.45,21.59,23.69,3.62,-14.82,1.7,16.14,31.69,0.63,-1.89,16.82,3.31,-1.19,14.43,1.8,-0.41,,13.9,14.43,11.5,2.87,3.1,2.3,,,False,False,False,False,False,False,False,2026-08-31 13:55:55,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:55:59
3006,晶豪科,27.43,2,31.16,2.36,63.82,6.78,40.02,46.4,491.06,68.7,21.18,64.85,51.43,20.4,63.31,42.34,13.94,64.45,,9.22,205.0,5.17,4.38,5.83,2.46,,,False,False,False,False,False,False,False,2026-08-31 13:55:59,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:56:03
