stock_id,name,eps_Y,eps_Y_quarters,eps_ttm,roe_last_year,roe_ttm,rev,rev_mom,rev_qoq,rev_yoy,gross_margin,gross_margin_qoq,gross_margin_yoy_diff,operating_margin,operating_margin_qoq,operating_margin_yoy_diff,net_margin,net_margin_qoq,net_margin_yoy_diff,per_ttm,per_latest,per_60d_high,per_60d_low,pbr_latest,pbr_60d_high,pbr_60d_low,period_start,period_end,eps_Y_is_prev,eps_ttm_is_prev,gross_margin_is_prev,operating_margin_is_prev,net_margin_is_prev,per_latest_is_prev,pbr_latest_is_prev,static_updated_at,static_status,static_reason,eps_status,eps_reason,roe_status,roe_reason,revenue_status,revenue_reason,profit_status,profit_reason,valuation_status,valuation_reason,finmind_token_status,finmind_token_source,finmind_token_masked,finmind_user_count,finmind_api_request_limit,finmind_remain,finmind_usage_checked_at
2258,鴻華先進-創,-1.15,2,-2.62,-24.59,-33.56,0.6,31.41,22.02,113.29,10.29,-3.37,-9.13,-75.01,31.75,-13.03,-74.97,34.82,-20.07,,0.0,0.0,0.0,4.78,4.94,3.66,,,False,False,False,False,False,False,False,2026-08-31 13:49:48,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:49:52
2312,金寶,0.7,2,1.2,9.28,11.71,16.02,7.86,32.17,49.23,6.89,0.02,0.38,3.13,0.66,0.24,198.0,89.0,105.0,,27.18,41.73,25.1,2.01,2.91,1.73,,,False,False,False,False,False,False,False,2026-08-31 13:50:06,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:50:10
2352,佳世達,0.58,2,0.78,4.34,5.39,18.19,-2.56,8.21,4.13,17.27,0.6,1.13,1.24,-0.1,-0.18,1.98,1.25,1.29,,36.82,57.1,33.19,1.13,1.91,1.11,,,False,False,False,False,False,False,False,2026-08-31 13:50:49,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:50:53
2354,鴻準,1.1,2,2.36,2.86,3.04,21.42,42.3,228.21,37.46,4.03,-0.81,1.06,1.13,-0.35,0.18,2.89,0.3,1.59,,27.42,30.85,21.94,0.8,0.86,0.67,,,False,False,False,False,False,False,False,2026-08-31 13:50:58,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:51:02
2371,大同,0.91,2,-4.65,-19.64,-18.46,3.68,-30.51,-11.14,-14.15,17.37,0.93,-0.09,5.25,1.48,-0.89,16.34,17.02,13.47,,0.0,0.0,0.0,1.19,1.42,1.04,,,False,False,False,False,False,False,False,2026-08-31 13:51:20,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:51:24
2385,群光,5.06,2,8.97,16.92,19.01,7.06,-10.54,-2.97,-12.24,13.62,-2.53,-4.11,2.46,-5.09,-5.37,11.8,4.55,2.15,,11.95,16.53,11.39,1.74,2.58,1.66,,,False,False,False,False,False,False,False,2026-08-31 13:51:46,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:51:50
2441,超豐,2.97,2,5.41,10.52,12.44,2.0,6.59,20.03,41.65,24.25,0.62,2.38,20.5,0.94,2.03,16.93,0.03,5.95,,21.39,31.05,17.99,2.39,3.27,1.89,,,False,False,False,False,False,False,False,2026-08-31 13:52:17,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:52:21
2458,義隆,5.53,2,10.91,22.97,28.67,0.88,-17.09,-23.04,-13.21,47.42,-0.21,-0.63,21.75,-2.4,-2.8,26.39,5.43,16.16,,12.59,20.81,12.59,3.46,5.6,3.46,,,False,False,False,False,False,False,False,2026-08-31 13:52:38,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:52:43
2464,盟立,0.66,2,0.41,-3.33,1.59,0.86,6.2,31.9,62.1,22.17,3.5,1.39,6.19,3.95,6.02,3.98,1.33,11.36,,473.68,555.26,0.0,6.84,8.17,3.53,,,False,False,False,False,False,False,False,2026-08-31 13:52:43,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:52:47
2474,可成,5.14,2,13.64,4.77,6.04,1.06,31.28,10.21,-34.29,28.86,0.06,-1.6,1.78,-4.67,-16.01,52.61,11.92,72.45,,13.87,24.62,13.51,0.81,1.01,0.7,,,False,False,False,False,False,False,False,2026-08-31 13:52:52,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:52:56
2492,華新科,4.93,2,8.9,5.97,9.55,4.44,12.2,19.94,41.95,20.29,1.99,3.3,10.27,2.73,4.46,15.9,5.55,18.51,,33.15,118.2,27.32,2.15,5.59,1.21,,,False,False,False,False,False,False,False,2026-08-31 13:53:06,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:53:10
2539,櫻花建,2.36,2,4.21,25.62,28.11,0.53,-50.0,-74.44,-15.44,44.63,-0.73,3.71,40.65,0.16,10.14,32.99,0.09,8.36,,8.59,15.32,8.16,2.16,2.95,2.05,,,False,False,False,False,False,False,False,2026-08-31 13:53:10,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:53:14
2540,愛山林,0.02,2,-0.01,4.49,-0.06,1.09,15.21,104.83,7.03,20.18,3.52,-7.35,4.0,3.03,-13.8,1.3,1.96,-11.92,,0.0,101.67,0.0,4.38,4.38,2.53,,,False,False,False,False,False,False,False,2026-08-31 13:53:14,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:53:19
2542,興富發,2.45,2,4.32,10.47,24.95,4.81,-6.82,-32.91,196.59,31.85,1.74,11.48,25.33,1.16,18.11,22.24,2.35,14.26,,10.8,19.83,10.37,1.99,2.09,1.5,,,False,False,False,False,False,False,False,2026-08-31 13:53:19,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:53:23
2597,潤弘,5.08,2,11.66,40.9,55.0,2.79,-10.17,2.26,3.13,16.8,-0.9,0.17,12.88,-0.61,0.03,10.58,-0.54,-0.34,,14.67,17.96,13.73,7.14,7.18,5.19,,,False,False,False,False,False,False,False,2026-08-31 13:53:23,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:53:27
2606,裕民,3.51,2,6.78,9.18,15.79,1.76,2.88,4.32,26.34,35.36,3.4,12.55,31.07,5.69,13.26,39.41,14.03,21.46,,11.22,14.9,9.66,1.6,1.63,1.24,,,False,False,False,False,False,False,False,2026-08-31 13:53:32,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:53:36
2633,台灣高鐵,0.67,2,1.22,9.09,9.8,4.57,3.66,-4.69,4.27,41.39,-5.46,-0.56,37.11,-6.12,-0.98,11.9,-3.2,-0.27,,21.31,22.82,20.5,2.09,2.12,1.86,,,False,False,False,False,False,False,False,2026-08-31 13:53:53,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:53:57
2634,漢翔,1.3,2,2.07,4.06,11.09,3.2,12.41,10.26,19.99,18.99,11.19,11.27,15.22,11.63,11.41,10.5,7.06,13.26,,32.32,89.38,29.81,3.43,3.76,2.34,,,False,False,False,False,False,False,False,2026-08-31 13:53:57,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:54:02
2637,慧洋-KY,4.09,2,8.98,7.83,14.5,2.1,11.71,27.46,56.22,39.17,10.49,21.12,38.04,10.44,21.18,34.86,7.31,22.66,,10.47,14.57,9.96,1.42,1.54,1.05,,,False,False,False,False,False,False,False,2026-08-31 13:54:02,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:54:06
2645,長榮航太,4.59,2,7.84,15.26,22.79,1.72,-5.59,0.81,18.48,21.32,-6.22,-0.83,17.05,-6.78,-1.63,14.43,-5.94,8.67,,22.07,38.4,21.75,4.83,7.44,4.23,,,False,False,False,False,False,False,False,2026-08-31 13:54:06,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:54:10
2646,星宇航空,-0.12,2,-0.34,0.89,-3.09,5.73,8.36,22.4,42.79,3.81,-16.36,-10.96,-5.68,-15.55,-8.81,-8.49,-15.1,-8.57,,0.0,244.44,0.0,2.05,2.08,1.89,,,False,False,False,False,False,False,False,2026-08-31 13:54:11,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:54:15
2838,聯邦銀,0,0,1.29,7.49,8.45,1.36,-27.13,-43.22,-22.04,,,,,,,,,,,12.98,17.52,12.98,1.05,1.33,1.05,,,False,False,False,False,False,False,False,2026-09-01 12:33:11,partial_ok,no_data:profit,ok,,ok,,ok,,no_data,empty,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-01 12:33:14
2845,遠東銀,0,0,0.93,6.36,7.39,1.28,-2.1,6.17,5.43,,,,,,,,,,,13.51,15.51,13.37,0.93,0.93,0.81,,,False,False,False,False,False,False,False,2026-09-01 12:33:14,partial_ok,no_data:profit,ok,,ok,,ok,,no_data,empty,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-01 12:33:17
2850,新產,0,0,12.28,18.57,22.82,2.43,-2.69,-13.11,16.84,,,,27.3,8.08,8.12,22.33,5.45,6.85,,10.44,12.03,9.42,2.3,2.44,1.89,,,False,False,False,True,True,False,False,2026-09-01 12:33:17,incomplete,profit:incomplete(partial),ok,,ok,,ok,,incomplete,partial,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-01 12:33:20
2855,統一證,0,0,3.0,12.89,37.64,1.69,-47.58,-61.99,19.6,,,,48.68,10.43,37.24,76.87,34.99,51.2,,5.19,14.57,4.92,1.67,2.27,1.43,,,False,False,False,False,False,False,False,2026-09-01 12:33:20,incomplete,profit:incomplete(partial),ok,,ok,,ok,,incomplete,partial,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-01 12:33:23
2867,三商壽,0,0,0.2,1.61,6.12,-2.0,-130.06,-110.37,-117.68,,,,0.03,-2.97,1.07,0.62,-3.46,2.17,,8.22,70.71,8.22,0.48,1.16,0.48,,,False,False,False,True,True,False,False,2026-09-01 12:33:23,incomplete,profit:incomplete(partial),ok,,ok,,ok,,incomplete,partial,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-01 12:33:26
2889,國票金,0,0,0.63,5.54,10.8,1.11,-33.06,-26.02,16.12,,,,,,,,,,,12.83,23.49,12.83,1.19,1.24,1.14,,,False,False,False,False,False,False,False,2026-09-01 12:33:51,partial_ok,no_data:profit,ok,,ok,,ok,,no_data,empty,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-01 12:33:54
2915,潤泰全,8.95,2,14.23,10.18,12.23,0.14,-41.22,-11.16,-18.52,49.29,4.59,12.59,13.32,15.28,8.56,149.5,130.33,,,4.03,6.39,3.89,0.36,0.51,0.35,,,False,False,False,False,True,False,False,2026-08-31 13:55:45,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:55:49
2923,鼎固-KY,-0.11,2,-3.14,-12.69,-10.41,0.64,-28.05,10.06,75.3,48.68,-10.48,21.42,-22.34,-75.22,102.95,5.91,4.5,86.53,,0.0,0.0,0.0,0.91,1.56,0.78,,,False,False,False,False,False,False,False,2026-08-31 13:55:49,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:55:54
3005,神基,4.26,2,8.45,21.59,23.69,3.62,-14.82,1.7,16.14,31.69,0.63,-1.89,16.82,3.31,-1.19,14.43,1.8,-0.41,,13.9,14.43,11.5,2.87,3.1,2.3,,,False,False,False,False,False,False,False,2026-08-31 13:55:55,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:55:59
3006,晶豪科,27.43,2,31.16,2.36,63.82,6.78,40.02,46.4,491.06,68.7,21.18,64.85,51.43,20.4,63.31,42.34,13.94,64.45,,9.22,205.0,5.17,4.38,5.83,2.46,,,False,False,False,False,False,False,False,2026-08-31 13:55:59,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:56:03
3023,信邦,7.36,2,13.37,19.67,21.33,3.17,2.41,7.01,28.97,24.54,0.03,-0.17,10.41,-1.12,-0.85,10.09,-0.31,0.32,,23.37,26.35,20.42,4.62,4.77,3.77,,,False,False,False,False,False,False,False,2026-08-31 13:56:16,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:56:20
3026,禾伸堂,6.73,2,10.24,10.19,16.18,1.5,8.89,5.15,37.05,26.18,1.94,6.37,15.29,1.93,6.23,14.95,2.36,7.7,,72.39,129.51,32.29,11.91,17.21,3.47,,,False,False,False,False,False,False,False,2026-08-31 13:56:20,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:56:25
3030,德律,7.36,2,13.19,27.72,34.97,1.03,35.34,-7.08,38.19,58.7,-1.57,0.32,38.95,0.79,-0.71,30.95,-2.9,9.02,,22.01,39.47,21.33,7.05,10.18,5.62,,,False,False,False,False,False,False,False,2026-08-31 13:56:25,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:56:29
3042,晶技,2.96,2,5.78,11.19,13.02,1.37,14.48,5.97,22.91,33.11,0.78,-0.5,16.82,1.74,0.49,15.09,1.59,4.12,,32.04,47.52,26.05,4.0,5.6,2.99,,,False,False,False,False,False,False,False,2026-08-31 13:56:46,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:56:50
3293,鈊象,22.77,2,43.28,61.24,85.93,2.23,2.88,4.97,25.86,97.82,0.0,0.0,59.79,1.5,-3.28,50.92,0.61,7.24,,16.87,20.29,16.22,13.61,19.17,10.65,,,False,False,False,False,False,False,False,2026-08-31 13:57:53,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:57:58
3406,玉晶光,13.99,2,36.96,14.46,17.12,2.42,39.28,4.66,1.63,33.16,-0.4,4.09,16.89,-2.66,4.41,12.21,-2.31,7.16,,27.19,27.19,13.56,4.19,4.19,1.93,,,False,False,False,False,False,False,False,2026-08-31 13:58:15,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:58:19
3532,台勝科,-0.06,2,1.28,2.48,2.07,1.3,6.45,11.52,28.77,6.9,6.07,-7.52,2.64,5.82,-3.71,1.33,3.39,6.23,,291.54,662.03,108.54,6.05,8.36,2.69,,,False,False,False,False,False,False,False,2026-08-31 13:58:41,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:58:45
3576,聯合再生,0.93,2,0.54,-11.51,7.44,0.31,47.9,36.63,72.75,-6.83,38.82,24.29,-34.7,51.95,23.91,-30.27,6.29,30.77,,33.7,50.0,0.0,2.3,2.86,1.95,,,False,False,False,False,False,False,False,2026-08-31 13:58:54,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:58:58
3706,神達,2.58,2,5.6,11.06,11.45,12.83,-18.17,10.32,49.73,9.15,-0.06,-1.57,4.14,0.42,-0.56,4.97,0.15,-0.81,,16.52,19.08,15.25,1.61,2.0,1.57,,,False,False,False,False,False,False,False,2026-08-31 13:59:43,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 13:59:47
4763,材料*-KY,1.85,2,4.17,33.5,23.33,1.06,4.5,20.63,32.05,40.89,-14.69,-17.34,34.15,-15.43,-19.52,25.28,-15.8,-19.01,,11.1,11.1,6.78,2.34,2.41,1.85,,,False,False,False,False,False,False,False,2026-08-31 13:59:59,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:00:04
4919,新唐,-0.56,2,-3.44,-11.57,-9.42,2.57,-5.35,1.93,7.92,38.02,-1.32,3.12,-4.19,-2.79,-0.33,-3.13,-3.22,5.5,,0.0,0.0,0.0,3.25,6.95,3.08,,,False,False,False,False,False,False,False,2026-08-31 14:00:12,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:00:17
5269,祥碩,52.07,2,93.36,15.61,21.2,0.78,-9.69,-18.31,-37.99,50.32,-0.51,-2.17,23.83,0.74,-12.64,74.09,21.09,41.06,,15.2,21.02,14.5,2.95,3.19,2.61,,,False,False,False,False,False,False,False,2026-08-31 14:01:02,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:01:07
5434,崇越,14.78,2,26.89,22.2,26.66,8.17,8.88,20.63,42.61,13.5,-0.08,1.79,7.12,-0.6,1.13,7.41,0.21,2.01,,19.27,25.29,16.72,4.55,6.01,3.9,,,False,False,False,False,False,False,False,2026-08-31 14:01:25,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:01:32
5522,遠雄,1.99,2,10.02,12.03,17.07,3.55,78.34,1450.84,189.24,32.75,-4.1,8.53,17.77,-8.95,75.14,6.25,-18.09,88.93,,6.15,9.76,6.15,1.01,1.35,1.01,,,False,False,False,False,False,False,False,2026-08-31 14:01:38,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:01:46
6182,合晶,0.05,2,0.23,3.08,2.7,0.99,2.9,14.95,18.9,22.64,3.61,-1.58,3.34,2.28,-2.69,2.26,1.4,0.47,,458.7,4737.5,433.33,3.88,7.12,1.49,,,False,False,False,False,False,False,False,2026-08-31 14:02:22,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:02:31
6409,旭隼,12.58,2,25.97,36.14,29.63,2.01,3.82,14.14,25.81,25.28,-0.82,-3.39,18.12,0.01,-2.07,12.82,3.51,-13.4,,40.1,41.26,18.73,11.48,11.82,5.63,,,False,False,False,False,False,False,False,2026-08-31 14:03:41,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:03:45
6472,保瑞,4.57,2,12.22,21.57,12.03,1.9,-17.25,28.12,5.77,41.26,5.21,-0.22,16.78,6.6,-3.61,10.14,9.33,-2.91,,35.7,38.75,17.24,3.65,3.96,2.94,,,False,False,False,False,False,False,False,2026-08-31 14:04:11,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:04:15
6584,南俊國際,6.47,2,10.93,13.77,25.47,0.28,-2.12,0.91,32.8,41.81,0.26,9.31,29.71,0.25,13.54,25.9,-1.23,24.51,,59.73,132.02,53.34,12.04,16.35,8.07,,,False,False,False,False,False,False,False,2026-08-31 14:04:42,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:04:46
6781,AES-KY,23.45,2,42.29,20.71,22.87,1.72,2.26,13.17,28.24,39.06,2.96,2.83,27.26,3.1,2.44,22.76,2.7,1.99,,26.61,34.55,21.52,5.43,6.71,3.98,,,False,False,False,False,False,False,False,2026-08-31 14:05:26,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:05:31
6944,兆聯實業,18.83,2,37.81,37.95,41.41,1.8,-4.89,18.56,29.31,28.44,1.29,7.45,23.83,1.32,5.97,17.17,0.75,3.48,,17.81,31.89,17.52,6.5,9.42,5.7,,,False,False,False,False,False,False,False,2026-08-31 14:05:51,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:05:55
6949,沛爾生醫-創,-2.54,2,-7.14,-34.8,-26.53,0.0,-23.05,-15.18,-22.6,-20.09,-1.17,36.37,,,,,,,,0.0,0.0,0.0,37.97,37.97,15.55,,,False,False,False,False,False,False,False,2026-09-01 12:35:12,incomplete,profit:incomplete(partial),ok,,ok,,ok,,incomplete,partial,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-01 12:35:15
7610,聯友金屬-創,27.19,2,32.14,20.19,86.3,0.97,29.05,73.38,721.99,67.73,-6.15,46.24,61.47,-5.14,46.88,49.13,-3.32,38.17,,43.2,172.64,42.91,23.46,60.65,17.51,,,False,False,False,False,False,False,False,2026-08-31 14:06:00,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:06:04
7751,竑騰,13.85,2,26.21,28.39,39.64,0.24,-1.99,0.37,50.97,48.63,-7.07,-2.03,31.84,-4.3,-0.6,25.28,-5.28,2.86,,62.6,132.44,47.24,18.4,29.58,13.23,,,False,False,False,False,False,False,False,2026-08-31 14:06:28,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:06:32
7799,禾榮科,-1.05,2,-3.14,-7.47,-7.67,0.0,,,-100.0,-0.59,175.03,-184.43,,,,,,,,0.0,0.0,0.0,5.24,6.47,4.21,,,False,False,True,False,False,False,False,2026-09-01 12:35:22,incomplete,profit:incomplete(partial),ok,,ok,,ok,,incomplete,partial,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-01 12:35:24
8039,台虹,1.56,2,3.18,4.87,7.95,0.85,1.44,-10.49,-6.06,23.13,1.1,3.06,6.41,0.35,0.28,8.96,1.72,8.12,,103.81,111.9,50.16,7.7,8.31,3.15,,,False,False,False,False,False,False,False,2026-08-31 14:07:12,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:07:16
8112,至上,9.45,2,13.86,15.28,39.24,76.87,24.74,119.26,333.48,3.77,-0.08,0.9,3.21,0.11,1.29,196.0,-2.0,158.0,,6.87,18.41,6.83,2.23,2.86,2.15,,,False,False,False,False,False,False,False,2026-08-31 14:07:25,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:07:30
8150,南茂,2.0,2,3.21,2.02,9.35,2.82,11.21,14.73,43.6,17.96,4.18,11.36,12.84,5.35,12.47,12.08,4.8,21.37,,27.76,138.17,27.01,2.51,3.49,1.88,,,False,False,False,False,False,False,False,2026-08-31 14:07:30,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:07:34
8454,富邦媒,4.81,2,10.4,30.44,33.47,8.55,-12.93,3.31,5.23,9.22,0.17,0.04,2.93,-0.04,-0.04,2.33,-0.1,-0.17,,23.77,42.89,15.06,7.88,11.51,4.64,,,False,False,False,False,False,False,False,2026-08-31 14:08:01,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:08:08
8464,億豐,10.37,2,22.9,24.08,26.22,3.0,10.52,14.43,16.43,59.95,0.86,0.72,27.25,-0.86,-3.84,18.74,-4.96,2.95,,16.34,18.03,13.86,3.8,4.27,3.29,,,False,False,False,False,False,False,False,2026-08-31 14:08:08,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:08:53
8926,台汽電,3.29,2,4.07,11.48,21.41,6.15,-8.55,-9.42,1459.06,9.1,0.58,-11.89,8.0,-0.45,-7.35,6.69,-6.33,-31.5,,15.36,21.06,13.9,2.34,3.44,2.06,,,False,False,False,False,False,False,False,2026-08-31 14:08:53,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:08:58
9904,寶成,2.37,2,4.72,13.29,12.23,19.56,3.23,-12.45,-0.64,20.04,-2.1,-2.65,1.35,-1.81,-3.19,8.54,3.68,3.69,,5.26,7.34,5.06,0.39,0.56,0.38,,,False,False,False,False,False,False,False,2026-08-31 14:09:28,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:09:32
9910,豐泰,1.71,2,4.92,20.61,22.89,7.39,8.12,8.42,1.0,19.43,2.04,-4.74,5.92,1.92,-5.53,5.07,1.59,1.01,,13.76,21.0,13.49,2.83,3.58,2.45,,,False,False,False,False,False,False,False,2026-08-31 14:09:33,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:09:37
9917,中保科,3.35,2,6.86,22.96,25.24,1.62,-3.36,1.75,4.94,32.96,-0.94,-0.16,17.33,-0.28,1.26,16.37,0.87,0.45,,15.45,17.99,15.45,3.75,3.92,3.26,,,False,False,False,False,False,False,False,2026-08-31 14:09:38,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:09:42
9941,裕融,3.87,2,7.83,11.56,11.97,3.44,4.07,3.77,2.26,42.49,-1.18,-0.72,15.04,0.54,0.86,12.28,1.01,1.54,,12.4,12.84,10.54,1.45,1.46,1.16,,,False,False,False,False,False,False,False,2026-08-31 14:09:42,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:09:46
9945,潤泰新,3.71,2,5.92,13.75,15.51,3.32,-26.87,-15.68,2.01,27.1,2.36,2.2,21.64,3.93,3.18,58.22,21.3,37.33,,4.86,7.72,4.86,0.49,0.69,0.49,,,False,False,False,False,False,False,False,2026-08-31 14:09:46,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,5134,6000,866,2026-08-31 14:09:50
